4digit,10digit,link, commodity_name
3105,3105400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3105400000,['Ammonium dihydrogenorthophosphate (monoa- mmonium phosphate)and mixtures thereof with diammonium hydrogenorthophosphate(diammo-nium phosphate)']
3105,3105510000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3105510000,['containing nitrates and phosphates']
3105,3105590000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3105590000,"['Other mineral or chemical fertilizers, containing the two fertilizing elements nitrogen and phosphorus']"
3105,3105600000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3105600000,['Mineral or chemical fertilizers containing the two fertilizing elements phosphorus and potassium']
3105,3105901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3105901000,['Organic inorganic compound fertilizer']
3105,3105909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3105909000,['Other fertilizer']
3201,3201100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3201100000,['Quebracho extract']
3201,3201200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3201200000,['Wattle extract']
3201,3201901010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3201901010,['Other tanning extracts of endangered vegetable origin']
3201,3201901090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3201901090,['Other tanning extracts of vegetable origin']
3201,3201909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3201909000,"['Tannins and their salts, ethers, esters and other derivatives']"
3202,3202100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3202100000,['Synthetic organic tanning substances']
3202,3202900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3202900010,"['No chrome tanning （whether or not containing natural tanning substances, enzymatic preparations for pretanning）']"
3202,3202900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3202900090,"['Other synthetic inorganic tanning substances (whether or not containing natural tanning substances, enzymatic preparations for pretanning)']"
3203,3203001100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3203001100,['Natural indigo and preparations based thereon']
3203,3203001910,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3203001910,['Colouring matter of endangered vegetable origin and preparations based thereon']
3203,3203001990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3203001990,['Other colouring matter of vegetable origin and based thereon of vegetable origin']
3203,3203002000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3203002000,['Colouring matter of animal origin and prepar- ations based thereon']
3204,3204110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204110000,"['Disperse dyes and preparations based thereon, whether or not chemically defined']"
3204,3204120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204120000,"['Acid dyes, whether or not premetallized, and preparations based thereon; mordant dyes and preparations based thereon, whether or not chemically defined']"
3204,3204130000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204130000,['Basic dyes and preparations based thereon']
3204,3204140000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204140000,['Direct dyes and preparations based thereon']
3204,3204151000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204151000,['Synthetic indigo(reductive indigo)']
3204,3204159000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204159000,['Other reductive dyes and preparations based thereon']
3204,3204160000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204160000,['Reactive dyes and preparations based thereon']
3204,3204170010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204170010,['Pigment dispersion of photoresist for color photoresist']
3204,3204170090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204170090,['Other pigments and products based on them']
3204,3204191100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204191100,['Sulphur black and preparations based thereon']
3204,3204191900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204191900,['Other sulphur dyes and preparations based thereon']
3204,3204199000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204199000,['Other mixtures of colouring matter']
3204,3204200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204200000,['Synthetic organic products of a kind used as flourescent brightening agents']
3204,3204901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204901000,['Biological stains and dye indicators']
3204,3204902000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204902000,['Carotene and carotenoids']
3204,3204909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3204909000,['Other synthetic organic products of a kind used as luminophores']
3205,3205000000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3205000000,['Colour lakes; preparations as specified in Note 3 to this Chapter based on colour lakes']
3206,3206111000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206111000,['Titanium White']
3206,3206119000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206119000,"['Other pigments and preparations, containing 80% or more by weight of titanium dioxide calculated on the dry matter']"
3206,3206190000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206190000,['Other pigments and preparations based on titanium dioxide']
3206,3206200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206200000,['Pigments and preparations based on chromium compounds']
3206,3206410000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206410000,['Ultramarine and preparations based thereon']
3206,3206421000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206421000,['Lithopone']
3206,3206429000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206429000,['Other pigments and preparations based on zinc sulphide']
3206,3206491100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206491100,['Pigmenlts and preparations based on pucherite']
3206,3206491900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206491900,['Other pigmenlts and preparations based on bismuth compound']
3206,3206499000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206499000,['Other colouring matter and other preparations']
3206,3206500000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3206500000,['Inorganic products of a kind used as luminophores']
3207,3207100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3207100000,"['Prepared pigments, prepared opacifiers, prepared colours and similar preparations']"
3207,3207200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3207200000,"['Vitrifiable enamels and glazes, engobes(slips)and similar preparations']"
3207,3207300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3207300000,['Liquid lustres and similar preparations']
3207,3207400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3207400000,"['Glass frit and other glass, in the form of powder, granules or flakes']"
3208,3208100010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208100010,"['Soluble in non-aqueous medium polyester paint and varnish and so on, the construction condition of volatile organic matter content is more than 420 grams/liter, polyester as the basic ingredients (including enamel and Chinese lacquer)']"
3208,3208100090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208100090,"['Other soluble in non-aqueous medium polyester paint and varnish and so on, with polyester as the basic ingredients (including enamel and Chinese lacquer)']"
3208,3208201011,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208201011,"['Scattered or dissolve in non-aqueous medium of optical fiber coating; Construction condition of volatile organic matter content is more than 420 grams/liter, main composition of polyurethane and acrylic ester compounds with acrylic polymer as the basic in']"
3208,3208201019,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208201019,['Other scattered or dissolve in non-aqueous medium of optical fiber coating; Main composition of polyurethane and acrylic ester compounds with acrylic polymer as the basic ingredients']
3208,3208201091,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208201091,"['Other poly acrylic paint, varnish, construction condition of volatile organic matter content is more than 420 g/l; Dissolve in the water quality of acrylic polymer as basic elements, including enamel Chinese lacquer']"
3208,3208201099,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208201099,"['Other poly acrylic paint, varnish, construction condition of volatile organic matter content is not more than 420 g/l; Dissolve in the water quality of acrylic polymer as basic elements, including enamel Chinese lacquer']"
3208,3208202010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208202010,"['Soluble in non-aqueous medium PE paint and varnish, construction condition of volatile organic matter content is more than 420 g/l; Vinyl polymer as basic ingredients (including enamel and Chinese lacquer)']"
3208,3208202090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208202090,['Other soluble in non-aqueous medium polyethylene paint and varnish; Vinyl polymer as basic ingredients (including enamel and Chinese lacquer)']
3208,3208901011,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208901011,"['Dispersion in optical fibre or dissolve in the water medium with coating, construction condition of volatile organic matter content is more than 420 g/l; Main composition of polyurethane and acrylic ester compounds with polyurethane compounds of the basic']"
3208,3208901019,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208901019,['Other scattered or dissolve in non-aqueous medium of optical fiber coating; Main composition of polyurethane and acrylic ester compounds with polyurethane compounds of the basic ingredients']
3208,3208901091,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208901091,"['Other polyurethane paint varnish, etc, the construction condition of volatile organic matter content is more than 420 g/l; With polyurethane compounds dissolve in the water as the basic composition, containing enamel Chinese lacquer']"
3208,3208901099,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208901099,"['Other polyurethane paint varnish, etc, the construction condition of volatile organic matter content is not more than 420 g/l; With polyurethane compounds dissolve in the water as the basic composition, containing enamel Chinese lacquer']"
3208,3208909010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208909010,"['Soluble in non-aqueous medium other paint, varnish solution, construction condition of volatile organic matter content is more than 420 g/l; Including the polymer as the basic ingredients of paint, this chapter four mentioned solution comment']"
3208,3208909090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3208909090,"['Soluble in non-aqueous medium other paint, varnish solution, construction condition of volatile organic matter content is not more than 420 g/l; Including the polymer as the basic ingredients of paint, this chapter four mentioned solution comment']"
3209,3209100010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3209100010,"['Soluble in water medium poly acrylic paint and varnish, construction condition of volatile organic matter content is more than 420 g/l; With polyacrylic acid or polyethylene as basic ingredients (including Chinese lacquer and enamel)']"
